1,331,15.9143,80.7148,121.546,51.0049,89.0061,-51.2159,-67.8297
2,238,12.1698,47.4188,62.7808,37.9034,-18.1977,12.4325,-45.5561
3,187,8.93092,10.3825,35.4319,33.9469,-14.1975,-3.43197,-8.85274
4,177,9.92112,26.5114,2.76259,69.1545,0.0428598,24.6946,-6.99279
5,175,9.65172,3.31295,66.9801,22.8627,-0.674553,-0.169491,25.4848
6,174,11.2322,41.1449,28.9839,56.0343,33.9083,-39.3716,-31.6529
7,167,7.31828,24.6874,19.2374,9.63245,-8.59396,-0.51017,-8.41486
8,145,8.51975,30.839,37.312,4.43523,24.6075,7.60414,1.90777
9,143,8.28335,29.5406,17.6069,21.4664,13.9804,21.8001,6.68198
10,138,8.77374,6.3904,40.1735,30.4146,14.3732,8.89768,30.6609
11,137,7.48404,5.15161,30.1533,20.7059,8.03852,-6.13534,-11.716
12,135,7.98671,19.3306,32.0401,12.4168,-18.7391,12.276,-6.83519
13,125,6.80367,7.09398,5.49646,33.6995,-0.51902,-9.74085,-6.43733
14,124,6.86872,14.2733,25.2619,7.64421,-11.9275,-3.50507,10.3907
15,121,8.34899,20.2005,3.31107,46.1941,2.80746,-29.0815,-6.39449
16,120,6.59254,9.84232,30.8032,2.81609,-7.01421,-4.50654,2.19324
17,119,8.35429,10.6387,3.92054,55.2348,-5.21662,22.8753,-12.3511
18,118,7.82529,37.0785,4.93715,19.2196,3.99692,25.8945,1.74258
19,117,7.91634,14.3624,30.5344,17.7717,-19.4069,15.4607,-21.9128
20,117,7.07183,42.9143,4.46198,2.63446,-4.37387,5.3279,-1.02617
21,112,7.68875,20.4016,33.6397,5.07562,24.7589,9.54415,11.6941
22,111,7.49535,2.49187,1.98944,51.6989,-0.581142,1.07462,8.02848
23,109,6.9016,29.9088,9.0771,8.6463,11.2566,14.9633,5.20696
24,107,7.51111,45.4697,7.79048,3.15667,17.0776,10.7171,4.13554
25,107,6.54773,8.12549,1.69296,33.0544,-1.5317,3.36379,4.76632
26,106,6.7558,2.07904,2.61953,40.9423,-0.140493,2.16223,-8.49196
27,106,6.9773,41.6181,3.34659,3.7181,1.35552,-11.0907,-1.20207
28,105,6.96684,2.16542,42.9539,3.41753,2.38487,-0.850411,7.13861
29,101,6.75848,7.58543,5.72403,32.3676,5.50934,14.7174,11.9548
30,100,7.02468,32.6154,12.0241,4.70667,18.0902,9.53738,5.76164
31,99,6.77205,25.7433,18.7976,1.31968,20.6508,4.67571,3.85861
32,99,5.90283,14.5315,7.4906,12.8213,-4.4742,12.0534,-1.42749
33,98,7.05868,6.66558,1.06865,42.0908,-1.29905,15.4159,-2.07697
34,98,6.90095,0.97963,6.8417,39.8017,-0.0473958,-0.874233,-15.4888
35,97,6.6925,31.6004,11.6031,1.58602,18.1072,3.56032,2.45756
36,97,6.29634,6.89923,15.4291,17.3156,-9.23338,9.80325,-13.6455
37,94,6.62212,35.1762,7.60039,1.0759,-15.576,-4.24931,2.07592
38,93,6.05149,1.74474,32.672,2.20379,-0.788783,0.660549,2.35844
39,93,6.13148,14.5768,12.5057,10.5125,9.75667,-11.0946,-10.4877
40,90,6.26162,8.3248,18.5191,12.364,-11.848,-9.25121,13.0973
41,90,6.0419,1.95904,2.43364,32.1119,0.297265,-6.80011,0.46558
42,89,5.42661,13.8079,1.22699,14.4133,3.24775,-8.49622,-2.9586
43,88,5.68953,11.8794,17.3866,3.10473,13.5749,3.50315,4.48433
44,87,5.81556,29.0103,1.05904,3.75136,3.72383,8.22003,0.9705
45,84,6.03031,18.462,2.82213,15.0805,6.18928,15.5847,5.99842
46,82,5.75502,0.507966,28.6232,3.98912,-0.539844,0.22686,-9.62048
47,82,5.39115,23.3452,5.16069,0.558534,7.2649,-1.16865,-0.651872
48,82,5.30148,1.99126,21.9608,4.15362,-4.36806,0.259138,-6.70742
49,82,5.17014,12.7245,10.055,3.95087,-6.94008,-5.18269,5.70586
50,80,5.34831,7.85883,17.3818,3.3638,6.93038,2.64069,7.12511
51,79,5.01888,4.7,15.168,5.32123,7.76736,1.93002,3.4292
52,79,5.06922,18.9329,1.03549,5.72855,2.48235,7.21238,1.77827
53,79,5.07037,3.63715,20.7181,1.35334,-6.16456,-1.10298,3.97055
54,79,5.31197,0.389841,27.0213,0.805815,-0.957979,-0.199036,1.45461
55,78,5.19364,3.96887,11.017,11.988,4.74373,4.76187,10.586
56,78,5.15367,12.2025,10.6409,3.71687,-9.0393,4.29137,-5.6694
57,78,4.48319,6.11556,10.2211,3.76238,4.43165,1.4965,5.44312
58,77,5.44496,10.1457,15.1356,4.36634,11.4737,-5.90548,-7.65571
59,76,5.44477,26.8366,1.28734,1.52152,-0.295813,-3.66521,0.811022
60,75,4.95324,15.108,1.97728,7.44925,4.74925,-9.3428,-2.84912
61,75,5.26236,4.17125,22.8908,0.63041,-9.02432,0.193981,-0.523997
62,74,5.3168,16.2229,0.868556,11.1768,2.74009,-12.7369,-2.28352
63,71,4.6633,3.8782,3.42221,14.446,2.29042,5.90449,6.18092
64,71,5.32132,27.1991,0.481559,0.635746,0.163169,-2.86115,-0.00203294
65,70,4.68734,12.9232,1.59879,7.44913,1.6736,9.25938,0.869039
66,70,4.24656,14.9605,1.10843,1.96428,-2.00274,-2.085,0.954548
67,68,4.91238,4.82033,10.7421,8.56899,-6.5856,-5.26167,8.88993
68,68,4.89072,3.2011,16.2693,4.44876,-6.51316,3.23639,-7.61391
69,67,4.51368,12.0661,1.23896,7.06828,-0.927137,8.46645,0.0291398
70,66,4.34627,8.52324,2.65268,7.71412,-4.07635,-7.59488,3.62135
71,65,4.57106,17.5525,2.38231,0.959739,5.865,-2.57868,-0.755592
72,64,4.28887,0.874057,14.4185,3.10192,2.24296,-1.13901,-5.79133
73,64,4.41261,12.5435,5.26447,1.66319,7.08391,3.97415,2.45457
74,64,4.53887,12.7323,5.81143,2.0576,-8.20959,4.46201,-2.98124
75,64,4.508,3.40881,15.1341,1.77915,-6.45794,1.83177,-4.42941
76,64,4.50834,15.4131,1.50743,3.40462,3.83569,-6.6063,-1.79161
77,64,4.28364,11.1311,6.83502,0.38352,-7.71429,-0.774745,0.554969
78,64,4.63302,3.89152,9.10328,8.47009,5.45433,-5.19468,-8.27295
79,63,4.31511,6.81776,8.81079,2.99166,-7.27741,3.70104,-4.02823
80,63,3.97645,3.61058,8.71235,3.4892,5.05229,-1.08546,-2.6542
81,61,4.47432,11.7518,2.93699,5.33072,-5.16046,-6.91382,3.49676
82,61,3.89284,12.5001,1.21331,1.44081,-1.75677,-2.44273,0.936855
83,61,3.75763,7.16594,4.20256,2.75128,4.80947,0.923523,-0.395612
84,61,4.12946,4.11127,1.0906,11.8506,1.57767,-6.20708,-2.54854
85,61,4.1367,1.11731,10.0658,5.92917,-2.57283,-1.88782,7.27168
86,61,4.24986,14.2667,1.76553,2.02914,-3.95476,-4.7447,1.22754
87,61,4.05798,7.46777,4.12302,4.87639,2.55336,5.03835,3.43362
88,60,4.47412,2.58863,3.73462,13.6945,-2.56215,5.19723,-6.70792
89,60,4.13925,9.75749,4.86298,2.51294,6.23116,4.41814,3.04937
90,60,4.13353,1.35702,13.2223,2.50669,3.46165,-1.3193,-4.42843
91,59,4.25689,1.57377,1.67846,14.8689,-0.900245,3.43167,-4.33799
92,58,3.94198,0.626993,12.2324,2.67976,1.89655,-0.744213,-4.57701
93,57,3.86583,0.627545,2.16359,12.1535,0.0824393,-0.585187,4.01102
94,56,3.76186,4.25951,0.950204,8.94187,-1.41877,-5.44932,2.21689
95,56,3.81819,8.67193,0.642498,5.26415,-0.714836,-5.64109,1.07535
96,56,4.0587,13.4335,1.516,1.52356,3.86181,3.06953,0.914407
97,55,3.86694,11.4803,2.67886,0.794042,5.02431,-0.471323,-0.324047
98,55,3.88494,9.67354,4.63159,0.787635,-6.10069,1.80497,-1.0398
99,54,3.94079,1.18153,11.2445,3.10378,-2.85285,1.4304,-4.50923
100,54,3.77048,5.2966,8.12933,0.790598,-6.14022,1.38487,-1.70381
101,54,3.80057,5.85179,0.473646,8.11893,0.504674,6.59366,0.534273
102,54,3.71319,8.70072,4.69443,0.392599,5.87987,0.0173679,0.0224325
103,53,3.64636,8.40075,0.857932,4.03723,-0.940791,5.32451,-0.795396
104,53,3.65525,7.8968,2.26705,3.19699,3.46296,4.25545,1.84499
105,53,3.53074,2.56328,9.07734,0.82552,4.32403,0.546646,1.36425
106,52,3.54954,4.04876,6.29637,2.25408,4.58455,-2.44201,-3.26541
107,52,3.57131,8.57945,1.83592,2.33889,3.07996,-3.86719,-1.71198
108,52,3.78352,12.7344,0.772743,0.807848,1.98176,-0.181932,-0.12249
109,52,3.81341,10.3165,0.53925,3.68639,1.19331,-5.7324,-0.590243
110,52,3.84063,5.36219,4.06527,5.32295,4.21128,-4.78703,-4.29227
111,52,3.61642,1.22164,5.27194,6.5849,1.9221,1.99369,5.41058
112,51,3.69412,0.660937,0.604356,12.3812,-0.0576646,0.343753,-1.64547
113,51,3.44918,3.50371,4.32629,4.06684,-3.07224,2.99277,-3.758
114,51,3.50051,0.951116,2.47294,8.82953,1.18201,1.84981,3.6363
115,51,3.57471,2.94525,6.92971,2.90362,-3.35077,1.9746,-4.17923
116,50,3.75664,7.47917,5.96747,0.665718,5.85871,-0.677442,-0.547639
117,50,3.65803,1.02398,4.78526,7.57196,-1.54211,-1.623,5.49143
118,49,3.60779,11.681,0.809455,0.525702,-1.78523,-1.07774,0.295172
119,49,3.44964,0.456245,1.85163,9.59217,0.386994,-1.04048,-3.67929
120,49,3.36119,0.495981,1.89731,8.90429,0.163173,-0.493743,-3.6681
121,49,3.07765,1.28968,4.84363,3.3386,-1.93097,-1.65189,3.46906
122,48,3.24661,2.03541,5.25512,3.24992,-2.91484,-2.18837,3.59726
123,48,3.28075,0.442192,6.35977,3.96133,-0.7875,0.616064,-4.35582
124,48,3.45303,6.80222,0.493077,4.62811,-0.95752,5.29171,-0.78644
125,48,3.26673,0.643772,4.5002,5.52758,-0.944655,1.05507,-4.43435
126,48,3.25654,5.42353,0.484837,4.69666,0.671554,4.57705,0.558679
127,47,3.2354,1.12737,5.98606,3.35439,-1.53228,1.13094,-4.00594
128,46,3.26717,0.422815,0.754436,9.49715,-0.203857,0.861495,-1.54736
129,46,3.19741,0.470337,5.32289,4.43022,-0.457407,-0.367523,4.50168
130,46,3.15763,2.48667,3.53378,3.95019,2.581,-2.79195,-3.08432
131,46,3.08059,1.93937,6.87649,0.674189,-2.96751,-0.332721,-0.0473003
132,45,3.34791,0.772038,8.04238,2.39405,1.65651,0.923695,4.0723
133,45,3.11996,3.87167,3.58574,2.27675,-3.21388,-2.62921,2.30626
134,45,3.13751,6.53448,0.84211,2.46736,-1.49936,3.72344,-0.921728
135,44,3.0764,0.557962,1.66841,7.23788,-0.052848,0.23928,-2.99964
136,44,3.08451,0.470993,1.11887,7.92434,0.207542,-0.817931,-2.42636
137,44,2.92091,6.46389,0.62432,1.44353,-0.597349,2.52482,-0.202526
138,44,3.25724,0.406892,8.75648,1.44626,1.04698,-0.256377,-2.73721
139,43,3.07693,5.63351,1.65677,2.1772,-2.41906,-3.10847,1.53487
140,43,2.97874,1.44503,0.57175,6.8561,0.451127,2.56575,0.952499
141,43,3.45728,5.82199,1.13035,5.00044,-0.59338,-4.32004,1.28257
142,43,2.87894,3.72049,0.647813,3.91997,0.931349,3.37674,0.757401
143,43,2.9145,6.27209,1.27784,0.944372,-2.46191,1.65844,-0.649704
144,43,2.9357,3.03903,0.976377,4.60294,1.11078,3.236,1.10752
145,42,3.06621,6.48364,1.93871,0.979317,3.12912,1.92777,0.98907
146,42,3.06292,0.435334,4.7179,4.22827,0.190678,0.0808606,4.06765
147,42,2.90556,0.897319,7.01564,0.529332,1.79277,-0.291178,-1.04876
148,42,2.91703,1.98745,4.4684,2.0532,-2.63291,-1.64015,2.59169
149,42,2.93738,3.53946,1.90431,3.1844,-2.13796,-2.81165,1.98907
150,41,2.69279,5.07079,0.880958,1.29936,0.259148,1.00743,-0.332026
151,41,2.96175,0.40469,0.463023,7.90425,-0.120506,0.601783,-0.916034
152,41,3.05834,0.526189,8.11167,0.715613,0.474023,0.208462,1.87556
153,41,2.7449,4.08178,0.700893,2.75178,-0.785302,3.09842,-0.57563
154,40,2.6248,1.96398,3.61902,1.30655,2.21288,1.11241,1.51135
155,40,2.86081,3.18674,1.12918,3.86832,-1.37973,3.09655,-1.57866
156,40,2.83881,2.34757,3.82665,1.88462,2.65933,-1.65817,-2.02249
157,40,2.60643,2.72851,2.08646,1.97849,-1.91091,1.85832,-1.52177
158,40,2.89027,5.83124,1.30643,1.21599,2.22656,2.20037,0.909262
159,40,2.65041,4.75985,1.56461,0.700225,2.07068,-1.06301,-0.475735
160,40,2.79375,2.21793,3.97575,1.61134,-2.54984,-1.32692,2.11024
161,40,2.7287,0.850671,3.38189,3.21326,1.27015,1.27504,2.83101
162,39,2.73103,1.43108,2.82501,3.20242,-1.48899,-1.67052,2.73709
163,39,2.69294,0.601487,0.408141,6.24228,0.0319798,-0.616936,0.60031
164,39,2.89142,4.89675,0.822293,2.64129,1.44029,3.16828,0.982303
165,39,2.72471,0.428768,6.26902,0.72625,0.724548,0.174186,1.31666
166,39,2.63859,4.45622,1.31666,1.18927,-1.91953,1.70967,-0.717393
167,39,2.70722,3.42754,0.43708,3.46442,0.526715,-3.04739,-0.558023
168,39,2.75443,2.50315,2.06194,3.02178,-1.86568,2.35344,-1.96391
169,38,2.7002,5.31296,1.27326,0.704851,2.07401,1.2811,0.515751
170,38,2.54433,2.45197,0.537751,3.48391,-0.372316,2.55049,-0.51715
171,38,2.60938,1.12612,1.95124,3.73148,-1.10067,1.27649,-2.21127
172,38,2.77007,0.47126,3.10705,4.09497,0.675261,0.708809,3.09358
173,38,2.73338,6.4856,0.469167,0.516627,0.989481,-0.798165,-0.216244
174,38,3.24527,9.55497,0.312606,0.664193,0.205884,-0.276796,-0.0814244
175,37,2.55534,4.30374,0.544495,1.68155,-0.915777,-2.13684,0.304268
176,37,2.59684,0.678631,4.86249,1.20248,-1.04921,-0.325468,1.74399
177,37,2.68051,1.52038,1.6294,4.03532,1.00961,-2.02714,-2.11499
178,36,2.57525,4.44154,0.410161,1.78019,0.399275,2.26236,0.352666
179,36,2.34088,3.52581,0.743851,1.21006,-1.03108,-1.54592,0.540505
180,36,2.40423,4.92582,0.420203,0.434281,-0.0232336,0.350615,-0.0302285
181,36,2.46115,0.540918,1.59714,3.91918,-0.365177,0.553057,-2.0969
182,36,2.53864,4.81385,1.25356,0.377273,-1.94889,0.000954055,-0.0514927
183,35,2.38501,4.4675,0.78265,0.4381,-0.937728,0.557093,-0.309995
184,35,2.48815,1.81832,2.25455,2.11803,1.65862,1.57026,1.77159
185,35,2.35543,0.999949,0.658145,3.88997,-0.0779294,-1.50824,-0.251247
186,35,2.38415,0.56968,4.51084,0.603632,-0.516949,0.0125263,0.377706
187,35,2.59254,0.862284,0.356986,5.50202,-0.242761,-1.52799,0.669313
188,35,2.58264,3.80025,2.22144,0.648321,-2.44563,1.13893,-0.834999
189,35,2.53097,0.366282,0.700014,5.33953,0.0953621,0.470026,1.38954
190,35,2.45903,0.695188,4.01818,1.33348,0.948433,0.491313,1.87725
191,34,2.61988,0.833469,2.8413,3.18899,-1.00956,1.11848,-2.72527
192,34,2.59451,1.43157,5.04934,0.250556,2.21647,0.196398,0.300751
193,34,2.4002,4.49984,0.706676,0.554445,1.16939,-0.667662,-0.214456
194,33,2.21452,3.532,0.641605,0.730483,-0.698303,0.938617,-0.362849
195,32,2.19005,2.4568,0.659404,1.68012,0.78046,1.54682,0.480243
196,32,2.11375,0.390304,3.57858,0.499073,-0.163302,0.115524,-0.485337
197,32,2.18209,0.741623,0.969489,3.0504,-0.223266,0.573939,-1.44046
198,31,2.18113,0.527564,3.83608,0.393682,0.766749,0.0224794,0.272055
199,31,2.05774,1.29972,2.38303,0.551523,1.31077,-0.409721,-0.515725
200,31,2.21421,0.388937,0.683844,3.82993,-0.0541114,0.181435,-1.0467
201,31,2.11114,0.425848,1.73849,2.29257,0.257091,0.500254,1.43122
202,30,2.13582,1.05722,1.15068,2.35383,0.763216,1.06492,1.30461
203,30,1.94133,0.703045,2.17994,0.885795,-0.580175,-0.412052,0.934295
204,30,1.97418,1.0814,0.847479,1.9685,0.586205,-0.984853,-0.897807
205,30,2.21122,2.41519,0.903152,1.57117,-1.17789,-1.46326,0.618809
206,30,2.13029,1.19986,2.13348,1.2048,1.30714,0.681551,1.1078
207,30,2.12036,0.537749,3.43858,0.519577,-0.607939,0.109664,-0.818405
208,30,2.05778,1.08132,0.659579,2.49357,0.191593,1.20908,0.695511
209,30,1.98706,0.501416,2.65478,0.792234,0.401181,-0.088779,-0.863355
210,29,2.08554,0.563401,2.50442,1.28164,0.691788,-0.343181,-1.33586
211,29,2.15138,2.68816,1.473,0.467285,-1.68677,-0.212504,0.16831
212,28,1.94616,0.910474,1.66313,1.21393,0.845905,-0.54819,-1.02683
213,28,1.92566,1.12569,0.824092,1.75838,-0.600123,0.949522,-0.800393
214,28,1.90669,1.08138,2.12016,0.433932,1.12417,0.15333,0.353389
215,28,2.09597,1.96459,2.04061,0.387902,1.66333,0.319604,0.403895
216,28,1.90057,2.43946,0.57742,0.595302,-0.551756,-0.691122,0.045579
217,28,1.86269,2.45188,0.645809,0.371927,0.50518,0.221233,0.0767247
218,27,1.92274,0.998911,0.381619,2.31639,0.212915,1.02953,0.246086
219,27,1.81196,0.400051,2.0754,0.807766,0.00541681,-0.0682761,-0.77548
220,26,1.72438,1.43748,0.666177,0.86983,-0.567152,0.600133,-0.415779
221,26,1.88514,2.57265,0.254092,0.727005,0.0340012,-0.646028,-0.047677
222,25,1.72695,1.68928,0.747825,0.54524,0.876727,-0.0564485,-0.122267
223,25,1.74878,0.328042,2.30831,0.421884,-0.122573,0.113406,-0.150283
224,24,1.56555,0.313017,0.648124,1.48981,-0.113215,-0.0248379,0.293712
225,24,1.60373,0.588316,0.589657,1.39396,0.16591,-0.468785,-0.420741
226,23,1.57789,1.64974,0.333989,0.506019,-0.102806,0.187964,-0.101098
227,23,1.56528,1.19707,0.435338,0.817705,0.312418,-0.311702,-0.04338
228,23,1.61888,1.18119,0.31433,1.12526,0.0385971,-0.752298,0.00911445
229,23,1.55091,1.30384,0.748806,0.352677,0.255134,-0.148167,0.14977
230,23,1.65031,0.443225,1.69117,0.589136,-0.16814,0.11181,0.519662
231,23,1.56301,0.525632,1.3622,0.555177,0.184371,-0.289644,-0.354528
232,23,1.60785,0.744991,1.27579,0.564389,-0.477742,0.0351623,-0.489246
233,22,1.52969,0.749797,0.866678,0.723485,-0.583184,-0.04553,-0.00333909
234,22,1.67655,0.520209,0.837437,1.45318,-0.315381,-0.47019,0.718411
235,22,1.50415,0.799449,0.541249,0.921758,-0.316789,-0.487292,0.138733
236,22,1.54416,1.32435,0.246521,0.813558,-0.0455521,0.0951531,0.125723
237,22,1.55579,0.403595,0.482095,1.5348,0.0297176,0.32224,-0.181637
238,21,1.43607,0.456286,0.987588,0.618419,0.117479,-0.217304,0.0416042
239,21,1.48996,0.391973,0.733849,1.09415,0.14848,0.318595,0.216053
240,21,1.47479,0.446774,1.16294,0.565303,-0.160278,0.106625,-0.190469
241,21,1.48561,0.706087,0.732465,0.768479,-0.273164,0.245528,0.237378
242,21,1.55359,1.25597,0.687619,0.470063,0.489133,-0.355751,-0.203456
243,21,1.44949,0.922249,0.540659,0.638104,0.243359,0.214627,0.301049
244,21,1.42959,0.874619,0.561458,0.607655,0.341461,-0.255388,-0.193116
245,21,1.5859,1.26173,0.737893,0.515451,-0.101772,-0.351753,0.0224468
246,21,1.45544,0.432547,0.435066,1.25068,0.0220341,0.192541,0.104093
247,21,1.45951,0.948961,0.654421,0.526776,-0.298525,0.384364,-0.177261
248,20,1.3896,0.479003,0.877933,0.574041,0.145635,-0.190738,0.0251855
249,20,1.39958,0.548358,0.521678,0.888782,0.137012,-0.309754,-0.218971
250,20,1.447,0.387598,0.75196,0.954257,0.121472,-0.168695,-0.370831
251,20,1.40229,0.516946,0.449456,1.00002,0.0733341,-0.192224,0.130019
252,20,1.40732,0.498907,0.556466,0.925176,-0.100584,-0.199864,-0.249603
253,20,1.40312,0.524671,0.839068,0.605014,0.203089,0.19167,0.229204
254,20,1.43098,0.457921,0.546752,1.04302,0.016479,-0.00326314,0.338803
255,20,1.42895,0.746416,0.824146,0.471345,-0.419672,-0.101084,0.152526
256,20,1.45172,0.820641,0.799818,0.487032,0.376812,-0.186035,-0.32304
257,20,1.37736,0.791423,0.432754,0.67294,0.0546906,0.0931631,-0.287674
258,20,1.41904,0.493982,1.13005,0.389656,-0.238581,0.0992137,-0.124899
259,20,1.39873,0.479665,1.00714,0.469654,0.164808,0.0213684,0.112145
260,20,1.41584,0.743101,0.744839,0.516673,0.146185,-0.219731,-0.28992
261,20,1.44347,0.483236,0.743377,0.857001,-0.29249,0.255138,-0.243584
262,20,1.47178,0.916944,0.693092,0.556112,-0.440319,-0.343093,0.219512
263,19,1.31676,0.466725,0.809142,0.457995,0.115323,-0.0717548,-0.0568519
264,19,1.36052,0.816936,0.633546,0.400536,0.301865,0.142467,-0.0284903
265,19,1.41871,0.765634,0.79106,0.45604,-0.209814,-0.221914,0.265997
266,19,1.32496,0.725666,0.537563,0.492294,0.065931,-0.113924,-0.0989566
267,19,1.38009,0.482763,0.523115,0.898767,-0.0376832,0.0236135,0.290735
268,19,1.33057,0.320473,0.915345,0.534607,0.0187374,-0.0508386,-0.0788615
269,19,1.32456,0.419298,0.579897,0.755257,-0.0281287,-0.0313586,-0.0635868
270,19,1.33347,0.646784,0.697832,0.43354,-0.206942,0.0805088,0.158532
271,19,1.34133,0.607563,0.610122,0.581485,0.0369489,0.228621,0.183289
272,19,1.42909,0.820793,0.731785,0.489717,0.263146,0.21625,0.328015
273,19,1.32712,0.657308,0.59527,0.508677,-0.242988,-0.0757849,0.0956683
274,19,1.31289,0.794156,0.402784,0.526747,-0.0515736,0.133608,-0.00172821
275,19,1.35949,0.342048,0.72644,0.779724,-0.0405003,-0.0955029,0.18376
276,19,1.332,0.82571,0.391424,0.557096,0.0934972,-0.0638474,0.00898419
277,19,1.34231,0.320251,0.609799,0.871759,0.124052,-0.0121025,-0.0455721
278,19,1.39715,1.11704,0.378175,0.4568,0.120419,0.234498,-0.0353799
279,19,1.44178,1.08448,0.505514,0.48874,-0.285752,0.196105,-0.215747
280,19,1.40299,1.11862,0.5413,0.308452,0.137973,-0.116011,0.142032
281,19,1.35922,0.380573,0.683088,0.783827,0.109574,-0.119673,-0.0910134
282,19,1.35091,0.98541,0.3342,0.505353,-0.0881056,-0.0926612,-0.0759144
283,19,1.34263,0.641324,0.523372,0.637972,-0.0325934,-0.299859,-0.0865725
284,18,1.49971,0.777822,0.217489,1.25383,0.00421777,-0.464907,-0.0268173
285,18,1.36757,0.232083,0.932067,0.706096,-0.0192383,0.138903,0.262037
286,18,1.31577,0.563178,0.642888,0.525184,-0.00546591,-0.162762,0.129107
287,18,1.30731,0.520949,0.506495,0.681609,0.0198895,-0.0948537,0.252529
288,18,1.39678,1.25436,0.318711,0.377924,0.0240961,-0.125029,-0.159983
289,18,1.33427,0.612537,0.663599,0.504134,-0.183,0.0468834,-0.187831
290,18,1.38436,0.421688,1.16507,0.329708,-0.111064,-0.0832066,-0.0202863
291,18,1.31477,0.586747,0.447618,0.694264,0.00431243,-0.200572,-0.0685139
292,18,1.38479,1.01541,0.421694,0.48053,0.346933,0.0174808,0.148248
293,18,1.28629,0.546426,0.451439,0.656669,0.0518916,0.0307165,0.0897796
294,18,1.33698,0.65439,0.74503,0.388085,0.175157,-0.203962,-0.115676
295,18,1.32968,0.522163,0.858968,0.386925,0.154786,-0.0665444,0.0510114
296,18,1.32404,0.724153,0.422896,0.606035,-0.130646,0.169108,-0.011294
297,18,1.28584,0.74262,0.479969,0.430805,-0.0288859,0.135344,0.0822149
298,18,1.33333,0.561825,0.507834,0.708108,-0.221498,0.224055,-0.0786176
299,18,1.32389,0.847245,0.394181,0.511265,-0.128723,0.167326,0.0498758
300,18,1.305,0.413526,0.471442,0.818054,0.0417424,0.162767,0.144474
301,18,1.28495,0.490413,0.628831,0.531853,-0.0787028,-0.0360516,-0.0959359
302,18,1.32697,0.284846,1.04319,0.432812,-0.120082,-0.00173789,0.0134047
303,17,1.32848,0.567687,0.784372,0.412809,-0.269225,0.164809,-0.251445
304,17,1.27669,0.491593,0.481734,0.656614,0.00522246,0.208315,-0.0603674
305,17,1.29019,0.565233,0.76784,0.331511,0.139317,-0.0684079,0.0688761
306,17,1.29175,0.41619,0.559787,0.692634,-0.099006,0.151094,-0.156525
307,17,1.28573,0.677687,0.370936,0.604484,-0.0971788,-0.137647,-0.0539063
308,17,1.27014,0.551473,0.428034,0.63374,-0.123123,-0.180547,-0.0591963
309,17,1.34993,0.516909,0.371503,0.933901,0.108363,-0.138314,-0.300049
310,17,1.30115,0.551681,0.478467,0.662842,-0.311514,0.12682,-0.0840773
311,17,1.34972,0.742781,0.573259,0.505698,0.189981,0.371222,0.0391749
312,16,1.26373,0.386048,0.630051,0.580921,-0.0793777,-0.133804,0.205152
313,16,1.22582,0.54331,0.493624,0.46571,-0.0148177,-0.0511645,-0.0602673
314,16,1.29313,0.481107,0.68846,0.502625,-0.115064,0.0696567,-0.19088
315,16,1.24658,0.377716,0.561172,0.615071,0.133232,0.108896,0.128039
316,16,1.31003,0.488318,0.675925,0.551942,0.164804,-0.16491,-0.265445
317,16,1.23675,0.503679,0.48637,0.539509,0.172883,0.0908088,-0.109073
318,16,1.2182,0.514517,0.547026,0.422466,-3.82E-05,0.0283747,-0.0378469
319,16,1.23018,0.598883,0.481321,0.43314,0.0808765,0.18607,-0.0152118
320,14,1.17549,0.314542,0.508128,0.559107,0.081012,0.0342446,0.0615402
321,13,1.15083,0.420128,0.291973,0.612303,-0.124357,-0.179352,0.0659834
